DATA;HORA;IDADE;SEXO;PESO;ALTURA;VESTIMENTA;P1;P2;P3;P4;P5;P6;P7;P8;Tev;UTCI;SST;STE;pSTI;WBGT;WCI;Tek;TE;PST;Tmedia;Tmax;Tmin;Tu;UR;UR_Max;UR_Min;RSolarMed;RSolarTot;Vel_Vento;Dir_Vento;SD_DirVento;Vel_Vento_Max;Dir_Max_Vento;Chuva_Tot
17/1/2016;13:00;50;m;67;183;0,5;2;1;-1;0;-1;0;1;-1;27,8;38,4;38,6;35,3;49,5;31,2;21,6;67,2;27,5;67,2;31,78;32,13;31,54;23,01;50,35;52,52;48,46;921;552,68;0,08;163,4;36,65;0,88;114,8;0
17/1/2016;13:20;22;m;70;172;0,5;3;3;-2;0;-1;1;1;-1;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:20;24;f;52;160;0,5;2;2;-2;0;-1;1;0;0;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:20;41;f;92;180;0,5;2;2;-1;0;-1;1;1;-1;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:20;57;f;78;153;0,5;3;1;-1;0;x;0;0;-1;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:20;60;m;68;160;0,5;3;2;-1;0;1;1;0;-1;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:20;32;f;70;160;0,5;3;0;-1;1;-1;1;0;-1;27,8;38,8;41,6;35,3;50;31,2;13,3;66,4;27,6;70,7;32,25;32,45;32,09;22,92;47,36;48,62;46,11;939;563,12;0,12;153,7;25,08;1,03;145,8;0
17/1/2016;13:40;29;m;85;180;0,5;3;1;-1;2;-1;1;1;-1;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;13:40;32;f;70;158;0,5;1;1;-1;2;-1;1;0;-1;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;13:40;28;m;77;178;0,5;2;2;-2;2;-1;0;1;-1;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;13:40;20;m;73;180;0,5;3;2;-1;1;1;1;1;-1;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;13:40;42;m;86;170;0,5;2;2;0;2;-1;1;1;-1;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;13:40;29;m;79;166;0,5;3;1;-1;0;-1;1;1;0;27,8;39;41,8;35,4;50;31,4;9,7;66,9;27,8;70,9;32,45;32,58;32,35;23,07;47,19;48;44,96;945;566,95;0,21;261;52,34;1,4;152,5;0
17/1/2016;14:00;20;m;58;180;0,5;3;1;-2;1;-1;1;1;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:00;24;m;60;173;0,5;3;1;-2;2;-1;1;1;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:00;29;m;110;169;0,5;3;2;-3;1;1;0;1;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:00;45;m;85;185;0,5;2;1;-1;1;-1;1;1;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:00;36;f;57;160;0,5;2;1;-1;1;-1;0;1;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:00;24;f;69;160;0,5;2;1;-1;1;-1;1;0;-1;28;39,4;42,1;35,4;50;31,7;3,9;67,6;27,9;73,6;32,78;32,97;32,59;23,32;46,85;48,34;44,45;960;575,83;0,19;134,5;45,36;1,4;69,73;0
17/1/2016;14:20;43;m;94;180;0,5;2;1;-1;0;-1;1;1;-1;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:20;18;f;61;167;0,5;3;3;-3;2;-1;1;1;-1;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:20;23;m;67;170;0,5;2;2;-2;3;-1;1;1;-1;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:20;23;m;70;175;0,5;3;1;-1;1;-1;0;0;-1;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:20;20;f;71;170;0,5;3;3;-2;3;-1;0;1;0;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:20;21;f;55;160;0,5;3;2;-1;2;-1;0;1;-1;28,5;40,3;43,1;35,4;51;32;-14,8;67,9;28,5;79,1;33,84;34;33,58;23,64;43,13;45,87;43,1;958;574,9;0,24;205,1;45,65;1,18;290;0
17/1/2016;14:40;24;f;70;173;0,5;3;3;-1;2;-1;1;1;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;14:40;31;m;60;156;0,5;3;1;0;0;-1;0;1;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;14:40;32;m;54;166;0,5;3;2;-1;2;-1;1;1;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;14:40;24;f;60;159;0,5;3;3;-1;1;-1;1;1;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;14:40;25;m;98;181;0,5;3;2;-1;1;-1;1;0;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;14:40;28;m;76;177;0,5;1;1;-1;1;-1;1;1;-1;27,7;39;42,1;35,3;49,2;31;4,1;64,9;27,6;73,5;32,77;33,03;32,49;22,68;43,3;48,07;43,3;963;577,86;0,15;196,6;22,97;0,95;270,4;0
17/1/2016;15:00;32;f;62;168;0,5;3;2;-1;1;-1;1;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:00;49;m;78;178;0,5;3;1;-1;1;-1;0;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:00;19;m;70;169;0,5;1;0;-1;1;0;1;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:00;21;f;62;170;0,5;3;1;-1;1;-1;0;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:00;29;m;84;179;0,5;2;1;-1;1;-1;0;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:00;30;f;62;170;0,5;2;2;-2;2;-1;0;1;-1;27,9;39,6;40,8;35,3;49,8;31;-13,4;64,1;27,9;78,4;33,73;33,98;33,42;22,74;38,7;44,11;38,3;914;548,18;0,32;358,2;51,78;1,33;59,23;0
17/1/2016;15:20;30;m;97;185;0,5;3;3;-3;1;-1;1;1;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:20;32;m;90;178;0,5;3;2;-1;3;-1;0;1;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:20;24;f;85;195;0,5;3;3;-3;3;-1;1;1;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:20;23;m;72;171;0,5;2;1;-1;2;-1;1;0;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:20;24;f;64;161;0,5;3;2;-1;2;-1;1;1;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:20;18;m;92;165;0,5;2;1;-1;2;-1;1;1;-1;27,9;39,6;42,5;35,3;49,3;30,9;-12,8;63,8;27,9;78,5;33,72;34,34;33,35;22,69;38,43;39,14;35,45;926;555,83;0,27;127,1;43,09;1,63;72,32;0
17/1/2016;15:40;29;m;74;172;0,5;2;1;0;0;0;1;1;-1;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;15:40;26;f;68;158;0,5;3;3;-2;1;-1;1;1;-1;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;15:40;35;m;74;173;0,5;2;1;-1;0;-1;-1;1;x;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;15:40;26;f;68;170;0,5;2;2;-2;2;-1;1;0;-1;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;15:40;19;m;60;155;0,5;3;0;-1;1;-1;1;0;-1;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;15:40;32;f;58;167;0,5;3;2;-1;1;-1;1;1;-1;27,9;39,7;42,5;35,2;49,5;30,5;-24,3;61,4;27,9;82,1;34,35;34,79;33,8;22,34;33,32;36,94;33,22;895;537,01;0,28;199,3;43,09;1,1;193,5;0
17/1/2016;16:00;20;m;75;173;0,5;3;3;-3;3;-1;1;1;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:00;52;f;65;156;0,5;3;1;-1;3;-1;1;1;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:00;52;m;83;178;0,5;3;0;0;1;-1;1;0;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:00;39;m;63;168;0,5;3;3;-2;3;-1;1;1;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:00;31;f;74;163;0,5;2;1;-1;1;-1;1;1;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:00;43;m;90;182;0,5;2;2;1;-1;1;-1;1;-1;28,1;40;41;35,2;49,1;30,9;-29,3;62,6;28,1;83,7;34,58;35,18;34,04;22,69;34,1;36,94;34,1;855;513,24;0,34;192,4;33,07;1,18;226,9;0
17/1/2016;16:20;21;f;59;152;0,5;3;1;-1;1;-1;1;1;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:20;19;m;45;160;0,5;3;1;-1;1;-1;1;0;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:20;52;m;70;164;0,5;2;3;-1;1;-1;1;0;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:20;33;f;65;157;0,5;3;2;-1;1;-1;0;1;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:20;32;f;65;164;0,5;3;2;-1;1;0;1;1;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:20;28;m;75;170;0,5;2;1;0;0;-1;0;1;-1;28;39,7;44;35,2;48,7;30,4;-30,6;60,6;27,9;83,2;34,73;34,85;34,61;22,32;31,26;32,75;29,77;822;493,4;0,2;197,9;27,67;1,1;153,2;0
17/1/2016;16:40;45;f;82;176;0,5;3;1;0;1;-1;1;1;-1;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;16:40;19;f;60;172;0,5;3;1;-1;1;-1;1;1;-1;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;16:40;34;m;60;170;0,5;2;1;-1;1;0;1;1;-1;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;16:40;25;m;70;172;0,5;1;0;0;1;-1;0;1;0;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;16:40;25;f;75;160;0,5;3;2;-2;2;-1;0;0;-1;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;16:40;18;f;42;152;0,5;2;0;0;1;-1;1;1;0;27,8;38,9;44;36,3;48;30;-31,2;59,1;27,8;83;34,76;34,89;34,35;22;29,33;30,85;28,11;778,3;466,98;0,25;202,9;25,4;1,4;215;0
17/1/2016;17:00;25;m;65;172;0,5;2;2;-3;2;-1;1;0;-1;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
17/1/2016;17:00;33;f;60;170;0,5;3;2;-1;1;-1;1;1;-1;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
17/1/2016;17:00;19;f;57;160;0,5;3;3;0;3;0;0;1;-1;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
17/1/2016;17:00;23;f;55;163;0,5;3;2;-1;1;-1;0;1;0;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
17/1/2016;17:00;18;m;84;177;0,5;3;2;-2;1;-1;1;1;-1;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
17/1/2016;17:00;58;m;78;169;0,5;2;1;-1;1;-1;0;1;-1;28;38;44,3;36,3;47,6;30,1;-35,2;59,2;27,9;82,5;34,99;35,21;34,75;22,1;28,75;30;23,88;733,2;439,95;0,14;233,3;30,79;1,03;221,7;0
18/1/2016;09:20;31;m;83;181;0,5;0;0;-1;1;-1;0;1;-1;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:20;28;f;54;163;0,5;0;0;0;1;-1;1;0;-1;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:20;49;m;73;170;0,5;2;0;0;0;0;0;0;0;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:20;60;f;66;150;0,5;0;0;0;1;0;1;0;-1;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:20;40;m;83;175;0,5;0;0;0;0;0;1;0;0;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:20;51;f;68;158;0,5;2;1;-1;1;-1;1;0;-1;23;24;35,1;32,4;36,3;24,5;157,7;50,5;21,8;19,9;24,08;24,14;23,94;17,21;58,81;59,28;57,32;42,15;25,29;0;0;0;0;24,05;0
18/1/2016;09:40;18;m;77;180;0,5;3;3;-2;2;-1;1;1;1;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;09:40;59;f;57;156;0,5;3;2;-1;2;-1;1;0;-1;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;09:40;51;f;75;162;0,5;1;0;1;1;0;1;0;-1;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;09:40;21;m;80;178;0,5;0;0;-1;1;0;0;1;0;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;09:40;48;f;67;166;0,5;2;2;0;2;-1;1;1;-1;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;09:40;19;f;60;160;0,5;1;0;-1;1;-1;1;1;-1;23,5;24,8;36;32,7;38,1;25;141,1;51,3;22,3;22,3;25,02;25,44;24,52;17,52;55,35;58,4;54,3;46,19;27,71;0;0;0;0;335,5;0
18/1/2016;10:00;52;f;73;165;0,5;1;1;-1;1;-1;x;1;-1;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:00;34;m;85;178;0,5;1;0;0;0;0;1;1;-1;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:00;54;m;80;177;0,5;1;0;0;0;0;1;0;-1;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:00;27;m;65;180;0,5;2;0;-2;1;0;0;1;0;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:00;37;m;68;159;0,5;1;1;-1;0;-1;1;0;-1;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:00;31;f;83;178;0,5;2;1;-1;1;0;1;1;0;24,3;26,1;37,4;33,1;40,5;25,9;115,8;53;23,2;26,2;26,45;26,58;26,17;18,19;51,32;53,69;51,15;48,41;29,05;0;0;0;0;354,8;0
18/1/2016;10:20;27;f;57;167;0,5;0;0;0;1;-1;0;0;-1;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:20;25;m;86;181;0,5;1;1;-1;1;-1;1;1;-1;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:20;59;f;71;173;0,5;0;0;-1;0;-1;0;0;-1;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:20;45;f;72;168;0,5;2;0;-1;1;-1;0;0;-1;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:20;55;m;86;183;0,5;1;0;0;0;0;1;1;0;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:20;45;m;85;180;0,5;1;0;-1;1;-1;1;0;-1;24,8;26,9;37,9;33,3;41,6;26,6;108;55,4;23,8;27,9;26,89;26,93;26,86;19;53,69;54,81;53,59;61,12;36,67;0;0;0;0;176,1;0
18/1/2016;10:40;46;m;88;182;0,5;3;1;-1;1;-1;0;1;-1;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
18/1/2016;10:40;60;f;62;153;0,5;3;0;0;1;-1;1;1;-1;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
18/1/2016;10:40;28;m;98;170;0,5;1;0;-1;0;-1;1;1;-1;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
18/1/2016;10:40;49;f;63;157;0,5;3;3;-1;2;-1;1;1;0;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
18/1/2016;10:40;26;f;65;158;0,5;2;1;-2;1;-1;0;1;-1;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
18/1/2016;10:40;33;f;67;155;0,5;1;1;-1;2;-1;1;1;-1;24,9;28,5;38,6;33,7;43;27,1;95,1;56,4;24,2;32,6;27,62;27,73;27,44;19,41;52,03;52,07;51,19;188,7;113,24;0,04;155,7;6,36;0,58;168,2;0
